宰,zǎi,to slaughter; to rule,10
佐,zuǒ,"assist, aid, second; subordinate",7
啥,shà,what?,11
胀,zhàng,"swell, inflate, expand",8
扯,chě,"rip up, tear down; raise; haul",7
禧,xǐ,happiness; congratulations,16
辽,liáo,"distant, far",5
抹,mǒ,"smear, apply, wipe off, erase",8
筒,tǒng,thick piece of bamboo; pipe,12
棋,qí,chess; any game similar to chess,12
裤,kù,"trousers, pants",12
唉,āi,"alas, exclamation of surprise or pain",10
朴,pǔ,"simple, unadorned; sincere; surname; a tree",6
咐,fù,"instruct, order",8
孕,yùn,"be pregnant, pregnancy",5
誓,shì,"swear, pledge; oath",14
喉,hóu,"throat, gullet, larynx; guttural",12
妄,wàng,"absurd, foolish, reckless; false",6
拘,jū,"restrain, seize, detain",8
链,liàn,"chain, wire, cable; chain, shack",12
驰,chí,go quickly or swiftly; hurry,6
栏,lán,"railing, balustrade; animal pan",9
逝,shì,pass away; die,10
窃,qiè,"secretly, stealthily; steal; thief",9
艳,yàn,"beautiful, sexy, voluptuous",10
臭,chòu,"smell, stink, emit foul odor",10
纤,xiān,"fine, delicate; minute; graceful",6
玑,jī,pearl that is not quite round,6
棵,kē,numerary adjunct for trees,12
趁,chèn,"take advantage of, avail oneself",12
匠,jiàng,"craftsman, artisan; workman",6
盈,yíng,"fill; full, overflowing; surplus",9
翁,wēng,"old man; father, father-in-law",10
愁,chóu,"anxiety; to worry about, be anxious",13
瞬,shùn,"wink, blink; in a wink, a flash",17
婴,yīng,"baby, infant; bother",11
孝,xiào,"filial piety, obedience; mourning",7
颈,jǐng,"neck, throat",11
倘,tǎng,"if, supposing, in event of",10
浙,zhè,Zhejiang province; river,10
谅,liàng,"excuse, forgive; guess, presume",10
蔽,bì,"cover, hide, conceal; shelter",14
畅,chàng,"smoothly, freely, unrestrained",8
赠,zèng,"give present; bestow, confer",16
妮,nī,"maid, servant girl; cute girl",8
莎,shā,"kind of sedge grass, used anciently for raincoats",10
尉,wèi,"officer, military rank",11
冻,dòng,"freeze; cold, congeal; jelly",7
跪,guì,kneel,13
闯,chuǎng,"rush in, burst in, charge in",6
葡,pú,grapes,12
後,hòu,"behind, rear, after; descendents",9
厨,chú,kitchen; closet; cupboard,12
鸭,yā,duck; Anas species (various),10
颠,diān,"top, peak, summit; upset",16
遮,zhē,"cover, shield, protect",14
谊,yì,"friendship; appropriate, suitable",10
圳,zhèn,"furrow in field, small drainage ditch",6
仑,lún,"logical reasons, logical order",4
辟,pì,"law, rule; open up, develop",13
瘤,liú,"tumor, lump, goiter",15
陀,tuó,"steep bank, rough terrain",7
框,kuāng,frame; framework; door frame,10
谭,tán,surname,14
亨,hēng,"smoothly, progressing, no trouble",7
钦,qīn,"respect, admire; respectful",9
庸,yōng,"usual, common, ordinary, mediocre",11
歉,qiàn,"deficient, lacking, insufficient",14
吼,hǒu,"roar, shout; bark, howl",7
甫,fǔ,"begin; man, father; great; a distance of ten li",7
衫,shān,shirt; robe; gown; jacket,8
摊,tān,"spread out, open; apportion",13
宴,yàn,"to entertain, feast; a feast, banquet",10
嘱,zhǔ,"order, tell, instruct, leave word",15
娇,jiāo,seductive and loveable; tender,9
陕,shǎn,mountain pass; Shanxi province,8
浦,pǔ,"bank of river, shore; surname",10
讶,yà,"express surprise, be surprised",6
耸,sǒng,"urge on; rise up; stir, excite",10
裸,luǒ,"bare, nude; undress, strip",13
碧,bì,"jade; green, blue",14
摧,cuī,"destroy, break, injure",14
薪,xīn,"fuel, firewood; salary",16
淋,lín,"drip, soak, drench; perfectly",11
耻,chǐ,"shame, humiliation; ashamed",10
胶,jiāo,"glue, gum, resin, rubber; sound; shin bone",10
屠,tú,"butcher, slaughter, massacre",11
鹅,é,goose,12
饥,jī,"hunger, starving; hungry; a famine",5
盼,pàn,"look, gaze; expect, hope for",9
脖,bó,neck,11
虹,hóng,rainbow,9
翠,cuì,color green; kingfisher,14
崩,bēng,"rupture, split apart, collapse",11
账,zhàng,"accounts; bill, debt; credit",8
萍,píng,"duckweed; wandering, traveling",11
逢,féng,"come upon, happen meet; flatter",10
赚,zhuàn,"make money, earn; gain, profit",14
撑,chēng,"prop up, support; brace",15
翔,xiáng,"soar, glide, hover; detailed",12
倡,chàng,"guide, leader; lead, introduce",10
绵,mián,"cotton wad; wool; soft, downy",11
猴,hóu,"monkey, ape; monkey-like",12
枯,kū,"dried out, withered, decayed",9
巫,wū,"wizard, sorcerer, witch, shaman",7
昭,zhāo,"bright, luminous; illustrious",9
怔,zhēng,a disease resembling neurosis,8
渊,yuān,"surge up, bubble up, gush forth",11
凑,còu,"piece together, assemble",11
溪,xī,"mountain stream, creek",13
蠢,chǔn,wriggle; stupid; silly; fat,21
阐,chǎn,"explain, clarify, elucidate",11
旺,wàng,prosper; prosperous; increase,8
寓,yù,residence; lodge; dwell,12
藤,téng,"rattan, cane; creeper plant",18
匪,fěi,"bandits, robbers, gangsters",10
伞,sǎn,"umbrella, parasol, parachute",6
碑,bēi,stone tablet; gravestone,13
挪,nuó,"move, shift on one side",9
琼,qióng,"jade; rare, precious; elegant; (Cant.) to coagulate",12
脂,zhī,"fat, grease, lard; grease",10
谎,huǎng,lie,11
慨,kǎi,"sigh, regret; generous",12
菩,pú,"herb, aromatic plant",11
萄,táo,grapes,11
狮,shī,lion,9
掘,jué,"dig, excavate; excavate cave",11
抄,chāo,"copy, confiscate, seize",7
岭,lǐng,"mountain ridge, mountain peak",8
晕,yūn,"halo in sky; fog; dizzy, faint",10
逮,dǎi,"seize, catch; reach, arrive",11
砍,kǎn,"hack, chop, cut, fell",9
掏,tāo,take out; pull out; clean out,11
狄,dí,tribe from northern china; surnam,7
晰,xī,"clear, evident; clearly",12
罕,hǎn,"rare, scarce; surname",7
挽,wǎn,"pull; pull back, draw back",10
脾,pí,"spleen, pancreas; disposition",12
舟,zhōu,"boat, ship; KangXi radical 137",6
痴,chī,"foolish, stupid, dumb, silly",13
蔡,cài,surname; species of tortoise,14
剪,jiǎn,"scissors; cut, divide, separate",11
脊,jí,"spine, backbone; ridge",10
弓,gōng,"bow; curved, arched; KangXi radical number 57",3
懒,lǎn,"lazy, languid, listless",16
叉,chā,"crotch; fork, prong",3
拐,guǎi,"kidnap, abduct; turn",8
喃,nán,"keep talking, chattering; mumble",12
僚,liáo,"companion, colleague; officials; bureaucracy; a pretty face",14
捐,juān,"contribute; give up, renounce",10
姊,zǐ,elder sister,7
骚,sāo,"harass, bother, annoy, disturb",12
拓,tà,expand; open up; support or push,8
歪,wāi,"slant; inclined; askewd, awry",9
粘,zhān,"viscous, mucous; glutinous",11
柄,bǐng,"handle, lever, knob; authority",9
坑,kēng,"pit, hole; bury, trap; harry",7
陌,mò,foot path between rice fields,8
窄,zhǎi,"narrow, tight; narrow-minded",10
湘,xiāng,Hunan province,12
兆,zhào,omen; million; mega; also trillion. China = million; Japan and Taiwan = trillion,6
崖,yá,"cliff, precipice; precipitous",11
骄,jiāo,spirited horse; haughty,9
刹,shā,"temple, shrine, monastary",8
鞭,biān,whip; whip; string of firecrackers,18
芒,máng,Miscanthus sinensis,6
筋,jīn,muscles; tendons,12
聘,pìn,"engage, employ; betroth",13
钩,gōu,"hook, barb; sickle; stroke with",9
棍,gùn,"stick, cudgel; scoundrel",12
嚷,rǎng,"shout, brawl, make uproar, cry",20
腺,xiàn,gland,13
弦,xián,"string; hypotenuse, crescent",8
焰,yàn,"flame, blaze; glowing, blazing",12
耍,shuǎ,"frolic, play, amuse, play with",9
俯,fǔ,"bow down, face down, look down",10
厘,lí,thousandth part of tael,9
愣,lèng,be in a daze,12
厦,shà,"big building, mansion",12
恳,kěn,"sincere, earnest, cordial",10
饶,ráo,"bountiful, abundant, plentiful",9
钉,dīng,"nail, spike; pursue closely",7
寡,guǎ,"widowed; alone, friendless",14
憾,hàn,"to regret, remorse; dissatisfied",16
摔,shuāi,"fall ground, stumble, trip",14
叠,dié,pile; be piled up; fold up,13
惹,rě,"irritate, vex, offend, incite",12
喻,yù,"metaphor, analogy; example; like",12
谱,pǔ,"list, table; musical score",14
愧,kuì,"ashamed, conscience-stricken",12
煌,huáng,"bright, shining, luminous",13
徽,huī,"a badge, insignia",17
溶,róng,"to melt, dissolve; overflowing with",13
坠,zhuì,"fall down, drop, sink, go to ruin",7
煞,shā,"malignant deity; baleful, noxious; strike dead",13
巾,jīn,kerchief; towel; turban; KangXi radical number 50,3
滥,làn,"flood, overflow; excessive",13
洒,sǎ,sprinkle; scatter; pour; to wipe away; to shiver,9
堵,dǔ,"wall; stop, prevent; stop up",11
瓷,cí,"crockery, porcelain, chinaware",10
咒,zhòu,"curse, damn, incantation",8
棒,bàng,"stick, club, truncheon; hit",12
郡,jùn,administrative division,9
浴,yù,"bathe, wash; bath",10
媚,mèi,"charming, attractive; flatter",12
稣,sū,"revive, to rise again; collect",13
淮,huái,river in Anhui province,11
哎,āi,interjection of surprise,8
屁,pì,break wind; fart; buttocks,7
漆,qī,"varnish, lacquer, paint",14
淫,yín,"obscene, licentious, lewd",11
巢,cháo,"nest, living quarter in tree",11
吩,fēn,"order, command, instruct",7
撰,zhuàn,"compose, write, compile",15
啸,xiào,"roar, howl, scream; whistle",11
滞,zhì,"block up, obstruct; stagnant",12
玫,méi,rose,8
硕,shuò,"great, eminent; large, big",11
钓,diào,"fish; fishhook; tempt, lure",8
蝶,dié,butterfly,15
膝,xī,knee,15
姚,yáo,"handsome, elegant; surname",9
茂,mào,"thick, lush, dense; talented",8
躯,qū,body,11
吏,lì,"government official, magistrate",6
猿,yuán,ape,13
寨,zhài,"stockade, stronghold, outpost; brothel",14
恕,shù,"forgive, excuse, show mercy",10
渠,qú,"ditch, canal, channel, gutter",11
戚,qī,relative; be related to; sad,11
辰,chén,early morning; 5th terrestrial branch,7
舶,bó,"large, ocean-going vessel",11
颁,bān,"confer, bestow; publish, promulgate",10
惶,huáng,"fearful, afraid, anxious, nervous",12
狐,hú,species of fox,8
讽,fěng,"recite, incant; satirize",6
笨,bèn,"foolish, stupid, dull; awkward",11
袍,páo,"long gown, robe, cloak",10
嘲,cháo,"ridicule, deride, scorn, jeer at",15
啡,fēi,morphine; coffee,11
泼,pō,"pour, splash, water, sprinkle",8
衔,xián,"bit; hold in mouth, bite; gag",11
倦,juàn,"be tired of, weary",10
涵,hán,"soak, wet; tolerate, be lenient",11
雀,què,sparrow,11
旬,xún,ten-day period; period of time,6
僵,jiāng,"stiff and motionless, stock still",15
撕,sī,"rip, tear; buy cloth",15
肢,zhī,human limbs; animal feet,8
垄,lǒng,"grave, mound; ridge in field",8
夷,yí,ancient barbarian tribes,6
逸,yì,"flee, escape, break loose",11
茅,máo,"reeds, rushes, grass; surname",8
侨,qiáo,"sojourn, lodge",8
舆,yú,"cart, palanquin, sedan chair",14
窑,yáo,kiln; coal mine pit,11
涅,niè,"blacken; black mud, slime",10
蒲,pú,type of rush; vine,13
谦,qiān,"humble, modest",12
杭,háng,cross stream; navigate,8
噢,ō,"moan; interjection for pain, sad",15
弊,bì,"evil, wrong, bad; criminal",14
勋,xūn,meritorious deed; merits; rank,9
刮,guā,"shave, pare off, scrape",8
郊,jiāo,"suburbs; waste land, open spaces",8
凄,qī,"bitter cold, miserable, dreary",10
捧,pěng,hold up in two hands,11
浸,jìn,"soak, immerse, dip, percolate",10
砖,zhuān,"tile, brick",9
鼎,dǐng,"large, three-legged bronze caldron",12
篮,lán,basket,16
蒸,zhēng,steam; evaporate,13
饼,bǐng,"rice-cakes, biscuits",9
亩,mǔ,Chinese land measure; fields,7
肾,shèn,"kidneys; testes, gizzard",8
陡,dǒu,"steep, sloping; abruptly, sudden",9
爪,zhǎo,"claw, nail, talon; animal feet",4
兔,tù,"rabbit, hare",8
殷,yīn,"many, great; abundant, flourishing",10
贞,zhēn,"virtuous, chaste, pure; loyal",6
荐,jiàn,"repeat, reoccur; recommend",9
哑,yǎ,"dumb, mute; become hoarse",9
炭,tàn,charcoal; coal; carbon,9
坟,fén,"grave, mound; bulge; bulging",7
眨,zhǎ,wink,9
搏,bó,seize; spring upon; strike,13
咳,hāi,cough,9
拢,lǒng,"collect, bring together",8
昧,mèi,"obscure, dark; darken",9
擅,shàn,monopolize; claim; arbitrarily; to dare,16
爽,shuǎng,"happy, cheerful; refreshing",11
咖,kā,coffee; a phonetic,8
搁,gē,"place, put, lay down; delay",12
禄,lù,"blessing, happiness, prosperity",12
雌,cí,"female; feminine; gentle, soft",14
哨,shào,"whistle, blow whistle; chirp",10
巩,gǒng,"bind; firm, secure, strong",6
绢,juàn,kind of thick stiff silk,10
螺,luó,spiral shell; conch; spiral,17
裹,guǒ,"wrap, bind; encircle, confine",14
昔,xī,formerly; ancient; in beginning,8
轩,xuān,carriage; high; wide; balcony,7
谬,miù,"error, exaggeration; erroneous",13
谍,dié,an intelligence report; to spy; spying,11
龟,guī,turtle or tortoise; cuckold,7
媳,xí,daughter-in-law,13
姜,jiāng,surname; ginger,9
瞎,xiā,"blind, reckless; rash",15
冤,yuān,"grievance, injustice, wrong",10
鸦,yā,crow; Corvus species (various),9
蓬,péng,type of raspberry; fairyland,13
巷,xiàng,"alley, lane",9
琳,lín,"beautiful jade, gem",12
栽,zāi,"to cultivate, plant; to care for plants",10
沾,zhān,"moisten, wet, soak; touch",8
诈,zhà,"cheat, defraud, swindle; trick",7
斋,zhāi,vegetarian diet; study,10
瞒,mán,"deceive, lie; eyes half-closed",15
彪,biāo,tiger; tiger stripes; tiger-like,11
厄,è,"adversity, difficulty, distress",4
咨,zī,"inquire, consult, discuss; plan",9
纺,fǎng,"spin, reel, weave; reeled pongee",7
罐,guàn,"jar, jug, pitcher, pot",23
桶,tǒng,"pail, bucket, tub; cask, keg",11
壤,rǎng,"soil, loam, earth; rich",20
糕,gāo,"cakes, pastry",16
颂,sòng,"laud, acclaim; hymn; ode",10
膨,péng,"to swell; swollen, bloated, inflated",16
谐,xié,"harmonize, agree; joke, jest",11
垒,lěi,"rampart, military wall",9
咕,gū,"mumble, mutter, murmur; rumble",8
隙,xì,"crack, split, fissure; grudge",12
辣,là,"peppery, pungent, hot; cruel",14
绑,bǎng,"bind, tie, fasten",9
宠,chǒng,"favorite, concubine; favor",8
嘿,hēi,"be silent, be quiet",15
兑,duì,cash; exchange,7
霉,méi,"mildew, mold; moldy, mildewed",15
挫,cuò,push down; chop down; grind,10
稽,jī,"examine, investigate; delay",15
辐,fú,spokes of wheel,13
乞,qǐ,beg; request,3
纱,shā,"gauze, thin silk; yarn, thread",7
裙,qún,"skirt, apron, petticoat",12
嘻,xī,"mirthful, happy; interjection",15
哇,wa,vomit; cry of an infant,9
绣,xiù,embroider; embroidery; ornament,10
杖,zhàng,"cane, walking stick",7
塘,táng,"pond; tank; dike, embankment",13
衍,yǎn,"overflow, spill over, spread out",9
轴,zhóu,"axle, axletree; pivot; axis",9
攀,pān,climb; pull; hang on to,19
膊,bó,"shoulders, upper arms",14
譬,pì,"metaphor, simile, example",20
斌,bīn,"refined, having both appearance",12
祈,qí,"pray; entreat, beseech",8
踢,tī,kick,15
肆,sì,"indulge; excess; numeral four; particle meaning now, therefore; shop",13
坎,kǎn,"pit, hole; snare, trap; crisis",7
轿,jiào,"sedan-chair, palanquin",10
棚,péng,"tent, awning; booth; shed",12
泣,qì,"cry, sob, weep",8
屡,lǚ,"frequently, often, again and again",12
躁,zào,"tense, excited, irritable",20
邱,qiū,surname; hill; mound; grave,7
凰,huáng,female phoenix,11
溢,yì,"overflow, brim over; full",13
椎,chuí,"hammer, mallet; vertebra",12
砸,zá,"smash, crush, break; pound, mash",10
趟,tàng,"time, occasion; take journey",15
帘,lián,flag-sign of a tavern,8
帆,fān,sail; boat,6
栖,qī,perch; roost; stay,10
窜,cuàn,"run away; revise, edit; expel",12
丸,wán,"small round object; pellet, pill",3
斩,zhǎn,"cut, chop, sever; behead",8
堤,dī,dike,12
塌,tā,"fall in ruins, collapse",13
贩,fàn,"peddler, hawker, street merchant",8
厢,xiāng,"side-room, wing; theatre box",11
掀,xiān,"lift, raise; stir",11
喀,kā,vomit; used in transliterations,12
乖,guāi,"rebel; crafty, shrewd",8
谜,mí,"riddle, conundrum; puzzle",11
捏,niē,pick with fingers; knead; mold,10
阎,yán,village gate; surname,11
滨,bīn,"beach, sea coast; river bank",13
虏,lǔ,"to capture, imprison, seize; a prison",8
匙,shi,spoon; surname,11
芦,lú,"rushes, reeds",7
苹,píng,artemisia; duckweed; apple,8
卸,xiè,lay down; retire from office,9
沼,zhǎo,"lake, fishpond, swamps",8
钥,yào,key; lock,9
株,zhū,numerary adjunct for trees; root,10
祷,dǎo,"pray; entreat, beg, plead; prayer",11
剖,pōu,"split in two, slice; dissect",10
熙,xī,"bright, splendid, glorious",14
哗,huā,rushing sound; gush forward,9
劈,pī,"cut apart, split, chop",15
怯,qiè,"lacking in courage, afraid",8
棠,táng,crab apple tree; wild plums,12
胳,gē,"armpit, arms",10
桩,zhuāng,"stake, post; affair, matter",10
瑰,guī,"extraordinary, fabulous; rose",13
娱,yú,"pleasure, enjoyment, amusement",10
娶,qǔ,"marry, take wife",11
沫,mò,"froth, foam, bubbles, suds",8
嗓,sǎng,voice; throat,13
蹲,dūn,"squat, crouch; idle about",19
焚,fén,burn,12
淘,táo,wash in sieve; weed out,11
嫩,nèn,"soft, tender, delicate; young",14
韵,yùn,rhyme; vowel,13
衬,chèn,underwear; inner garments,8
钧,jūn,unit of measure equivalent to thirty catties,9
竖,shù,"perpendicular, vertical; erect",9
峻,jùn,"high, steep, towering; stern",10
豹,bào,"leopard, panther; surname",10
捞,lāo,"scoop out of water; dredge, fish",10
菊,jú,chrysanthemum,11
鄙,bǐ,mean; low,13
魄,pò,vigor; body; dark part of moon,14
兜,dōu,pouch,11
哄,hōng,"coax; beguile, cheat, deceive",9
颖,yǐng,rice tassel; sharp point; clever,13
镑,bàng,pound sterling,15
